cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Western Europe,2005,1-4 years,Both,4,0,308,1.8,77,0.4,385,2.2
Tuberculosis,Western Europe,2005,5-9 years,Male,1,0,94,0.8,146,1.3,239,2.1
Tuberculosis,Western Europe,2005,5-9 years,Female,1,0,73,0.7,65,0.6,138,1.3
Tuberculosis,Western Europe,2005,5-9 years,Both,2,0,167,0.8,210,1,377,1.7
Tuberculosis,Western Europe,2005,10-14 years,Male,1,0,87,0.7,222,1.9,309,2.6
Tuberculosis,Western Europe,2005,10-14 years,Female,1,0,65,0.6,104,0.9,170,1.5
Tuberculosis,Western Europe,2005,10-14 years,Both,2,0,153,0.7,326,1.4,479,2.1
Tuberculosis,Western Europe,2005,15-19 years,Male,3,0,231,1.8,308,2.5,538,4.3
Tuberculosis,Western Europe,2005,15-19 years,Female,2,0,105,0.9,155,1.3,259,2.2
Tuberculosis,Western Europe,2005,15-19 years,Both,5,0,335,1.4,463,1.9,798,3.3
Tuberculosis,Western Europe,2005,20-24 years,Male,7,0.1,473,3.7,436,3.4,909,7
Tuberculosis,Western Europe,2005,20-24 years,Female,4,0,264,2.1,223,1.8,487,3.9
Tuberculosis,Western Europe,2005,20-24 years,Both,12,0,737,2.9,659,2.6,"1,396",5.5
Tuberculosis,Western Europe,2005,25-29 years,Male,15,0.1,873,6.4,"1,605",11.8,"2,479",18.2
Tuberculosis,Western Europe,2005,25-29 years,Female,7,0.1,414,3.1,797,6,"1,212",9.1
Tuberculosis,Western Europe,2005,25-29 years,Both,22,0.1,"1,288",4.8,"2,403",8.9,"3,691",13.7
Tuberculosis,Western Europe,2005,30-34 years,Male,27,0.2,"1,432",9.7,"3,846",26.1,"5,278",35.8
Tuberculosis,Western Europe,2005,30-34 years,Female,10,0.1,537,3.7,"1,743",12.1,"2,280",15.8
Tuberculosis,Western Europe,2005,30-34 years,Both,37,0.1,"1,969",6.7,"5,589",19.1,"7,558",25.9
Tuberculosis,Western Europe,2005,35-39 years,Male,45,0.3,"2,215",13.7,"3,831",23.7,"6,046",37.4
Tuberculosis,Western Europe,2005,35-39 years,Female,13,0.1,649,4.1,"1,722",10.9,"2,371",15
Tuberculosis,Western Europe,2005,35-39 years,Both,59,0.2,"2,864",8.9,"5,554",17.3,"8,418",26.3
Tuberculosis,Western Europe,2005,40-44 years,Male,71,0.4,"3,124",19.5,"4,443",27.7,"7,566",47.2
Tuberculosis,Western Europe,2005,40-44 years,Female,18,0.1,792,5,"1,956",12.3,"2,748",17.3
Tuberculosis,Western Europe,2005,40-44 years,Both,89,0.3,"3,916",12.3,"6,399",20.1,"10,315",32.4
Tuberculosis,Western Europe,2005,45-49 years,Male,94,0.7,"3,689",25.7,"4,390",30.6,"8,079",56.3
Tuberculosis,Western Europe,2005,45-49 years,Female,25,0.2,978,6.8,"1,935",13.4,"2,913",20.2
Tuberculosis,Western Europe,2005,45-49 years,Both,119,0.4,"4,667",16.2,"6,325",22,"10,993",38.2
Tuberculosis,Western Europe,2005,50-54 years,Male,111,0.8,"3,833",29.3,"2,952",22.6,"6,785",51.9
Tuberculosis,Western Europe,2005,50-54 years,Female,29,0.2,"1,015",7.6,"1,350",10.2,"2,365",17.8
Tuberculosis,Western Europe,2005,50-54 years,Both,140,0.5,"4,848",18.4,"4,302",16.3,"9,151",34.7
Tuberculosis,Western Europe,2005,55-59 years,Male,143,1.1,"4,278",34,"2,911",23.1,"7,190",57.2
Tuberculosis,Western Europe,2005,55-59 years,Female,40,0.3,"1,211",9.4,"1,343",10.4,"2,554",19.8
Tuberculosis,Western Europe,2005,55-59 years,Both,183,0.7,"5,489",21.6,"4,255",16.7,"9,744",38.3
Tuberculosis,Western Europe,2005,60-64 years,Male,158,1.5,"4,023",39.2,"1,873",18.3,"5,896",57.5
Tuberculosis,Western Europe,2005,60-64 years,Female,57,0.5,"1,446",13.4,"1,014",9.4,"2,460",22.8
Tuberculosis,Western Europe,2005,60-64 years,Both,215,1,"5,469",26,"2,887",13.7,"8,356",39.7
Tuberculosis,Western Europe,2005,65-69 years,Male,236,2.4,"4,960",51.2,"1,832",18.9,"6,793",70.1
Tuberculosis,Western Europe,2005,65-69 years,Female,98,0.9,"2,064",19.1,"1,006",9.3,"3,070",28.5
Tuberculosis,Western Europe,2005,65-69 years,Both,335,1.6,"7,024",34.3,"2,838",13.9,"9,862",48.2
Tuberculosis,Western Europe,2005,70-74 years,Male,345,4.4,"5,786",74.5,987,12.7,"6,773",87.2
Tuberculosis,Western Europe,2005,70-74 years,Female,186,2,"3,104",32.8,746,7.9,"3,850",40.7
