cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Oceania,2005,5-9 years,Male,9,1.4,676,111.1,392,64.3,"1,068",175.4
Tuberculosis,Oceania,2005,5-9 years,Female,9,1.6,723,127.2,268,47.1,991,174.2
Tuberculosis,Oceania,2005,5-9 years,Both,18,1.5,"1,400",118.8,659,56,"2,059",174.8
Tuberculosis,Oceania,2005,10-14 years,Male,7,1.4,551,104.3,607,114.9,"1,158",219.2
Tuberculosis,Oceania,2005,10-14 years,Female,13,2.5,928,186.7,410,82.4,"1,338",269.2
Tuberculosis,Oceania,2005,10-14 years,Both,20,2,"1,479",144.3,"1,016",99.1,"2,496",243.4
Tuberculosis,Oceania,2005,15-19 years,Male,25,5.3,"1,688",364.3,840,181.3,"2,528",545.6
Tuberculosis,Oceania,2005,15-19 years,Female,33,7.5,"2,251",514.6,562,128.5,"2,813",643.1
Tuberculosis,Oceania,2005,15-19 years,Both,57,6.4,"3,940",437.3,"1,402",155.6,"5,342",592.9
Tuberculosis,Oceania,2005,20-24 years,Male,51,12,"3,274",764.2,"1,082",252.6,"4,356","1,016.80"
Tuberculosis,Oceania,2005,20-24 years,Female,63,15.6,"4,046",992.6,724,177.7,"4,770","1,170.30"
Tuberculosis,Oceania,2005,20-24 years,Both,115,13.7,"7,320",875.5,"1,806",216.1,"9,126","1,091.60"
Tuberculosis,Oceania,2005,25-29 years,Male,71,18.4,"4,166","1,086.50","2,722",709.8,"6,888","1,796.40"
Tuberculosis,Oceania,2005,25-29 years,Female,72,19.7,"4,224","1,157.70","1,815",497.3,"6,039","1,655.00"
Tuberculosis,Oceania,2005,25-29 years,Both,143,19,"8,391","1,121.20","4,537",606.2,"12,927","1,727.40"
Tuberculosis,Oceania,2005,30-34 years,Male,118,34.4,"6,355","1,854.20","3,022",881.8,"9,378","2,736.00"
Tuberculosis,Oceania,2005,30-34 years,Female,105,32.2,"5,660","1,732.90","2,078",636.3,"7,738","2,369.20"
Tuberculosis,Oceania,2005,30-34 years,Both,223,33.3,"12,015","1,795.00","5,100",762,"17,115","2,557.00"
Tuberculosis,Oceania,2005,35-39 years,Male,108,39.6,"5,267","1,940.10","2,992","1,102.10","8,259","3,042.20"
Tuberculosis,Oceania,2005,35-39 years,Female,108,41.4,"5,293","2,029.90","2,056",788.4,"7,348","2,818.30"
Tuberculosis,Oceania,2005,35-39 years,Both,216,40.5,"10,560","1,984.10","5,047",948.4,"15,607","2,932.50"
Tuberculosis,Oceania,2005,40-44 years,Male,160,70.4,"7,062","3,105.30","2,586","1,137.30","9,648","4,242.70"
Tuberculosis,Oceania,2005,40-44 years,Female,138,62.1,"6,096","2,744.10","1,799",810,"7,895","3,554.00"
Tuberculosis,Oceania,2005,40-44 years,Both,298,66.3,"13,158","2,926.80","4,386",975.6,"17,543","3,902.40"
Tuberculosis,Oceania,2005,45-49 years,Male,165,87.7,"6,487","3,447.70","2,553","1,357.00","9,041","4,804.70"
Tuberculosis,Oceania,2005,45-49 years,Female,124,66.8,"4,891","2,625.20","1,778",954.3,"6,670","3,579.50"
Tuberculosis,Oceania,2005,45-49 years,Both,289,77.3,"11,379","3,038.50","4,332","1,156.70","15,710","4,195.20"
Tuberculosis,Oceania,2005,50-54 years,Male,176,118.2,"6,092","4,094.60","1,391",934.9,"7,483","5,029.50"
