cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
HIV (other),Eastern Europe,2005,55-59 years,Both,"2,940",24.7,"88,375",741.4,"9,149",76.8,"97,524",818.2
HIV (other),Eastern Europe,2005,60-64 years,Male,"1,095",34.6,"27,979",884.6,"3,223",101.9,"31,202",986.5
HIV (other),Eastern Europe,2005,60-64 years,Female,798,17.3,"20,335",439.8,"2,502",54.1,"22,837",493.9
HIV (other),Eastern Europe,2005,60-64 years,Both,"1,893",24.3,"48,314",620.5,"5,725",73.5,"54,039",694
HIV (other),Eastern Europe,2005,65-69 years,Male,580,13.3,"12,260",280.4,"1,398",32,"13,658",312.4
HIV (other),Eastern Europe,2005,65-69 years,Female,422,5.9,"8,873",124.4,"1,149",16.1,"10,022",140.5
HIV (other),Eastern Europe,2005,65-69 years,Both,"1,002",8.7,"21,133",183.7,"2,548",22.1,"23,681",205.9
HIV (other),Eastern Europe,2005,70-74 years,Male,120,4.7,"2,023",79.4,254,10,"2,278",89.4
HIV (other),Eastern Europe,2005,70-74 years,Female,76,1.6,"1,269",26.7,146,3.1,"1,414",29.8
HIV (other),Eastern Europe,2005,70-74 years,Both,195,2.7,"3,292",45.2,400,5.5,"3,692",50.6
HIV (other),Eastern Europe,2005,All ages,Male,"27,721",28.4,"1,276,876","1,306.20","89,183",91.2,"1,366,058","1,397.40"
HIV (other),Eastern Europe,2005,All ages,Female,"15,103",13.4,"648,127",573.3,"56,433",49.9,"704,561",623.2
HIV (other),Eastern Europe,2005,All ages,Both,"42,824",20.3,"1,925,003",913.1,"145,616",69.1,"2,070,619",982.2
HIV (other),Eastern Europe,2010,28-364 days,Male,16,1.4,"1,334",118.7,41,3.7,"1,375",122.3
HIV (other),Eastern Europe,2010,28-364 days,Female,15,1.4,"1,275",119.9,40,3.8,"1,315",123.6
HIV (other),Eastern Europe,2010,28-364 days,Both,30,1.4,"2,608",119.3,81,3.7,"2,690",123
HIV (other),Eastern Europe,2010,1-4 years,Male,66,1.4,"5,513",118.6,0,0,"5,513",118.6
HIV (other),Eastern Europe,2010,1-4 years,Female,66,1.5,"5,500",124.9,0,0,"5,500",124.9
HIV (other),Eastern Europe,2010,1-4 years,Both,131,1.5,"11,014",121.6,0,0,"11,014",121.6
HIV (other),Eastern Europe,2010,5-9 years,Male,40,0.8,"3,127",61.8,40,0.8,"3,168",62.6
HIV (other),Eastern Europe,2010,5-9 years,Female,38,0.8,"2,989",62.2,94,2,"3,083",64.1
HIV (other),Eastern Europe,2010,5-9 years,Both,78,0.8,"6,116",62,134,1.4,"6,251",63.3
HIV (other),Eastern Europe,2010,10-14 years,Male,25,0.5,"1,806",36.8,19,0.4,"1,826",37.2
HIV (other),Eastern Europe,2010,10-14 years,Female,25,0.5,"1,807",38.5,33,0.7,"1,841",39.2
HIV (other),Eastern Europe,2010,10-14 years,Both,49,0.5,"3,614",37.6,53,0.5,"3,667",38.2
HIV (other),Eastern Europe,2010,15-19 years,Male,90,1.4,"6,198",99.1,108,1.7,"6,306",100.9
HIV (other),Eastern Europe,2010,15-19 years,Female,10,0.2,703,11.7,8,0.1,711,11.9
HIV (other),Eastern Europe,2010,15-19 years,Both,101,0.8,"6,901",56.4,116,0.9,"7,017",57.3
HIV (other),Eastern Europe,2010,20-24 years,Male,"1,077",12.3,"68,602",780.2,"2,974",33.8,"71,575",814
HIV (other),Eastern Europe,2010,20-24 years,Female,175,2,"11,128",130.5,421,4.9,"11,548",135.4
HIV (other),Eastern Europe,2010,20-24 years,Both,"1,252",7.2,"79,729",460.4,"3,394",19.6,"83,124",480
HIV (other),Eastern Europe,2010,25-29 years,Male,"4,599",51.8,"270,517","3,049.90","13,874",156.4,"284,392","3,206.30"
HIV (other),Eastern Europe,2010,25-29 years,Female,"1,136",13,"66,799",763.5,"3,414",39,"70,213",802.5
HIV (other),Eastern Europe,2010,25-29 years,Both,"5,735",32.5,"337,316","1,914.50","17,288",98.1,"354,604","2,012.60"
HIV (other),Eastern Europe,2010,30-34 years,Male,"6,999",90.3,"377,683","4,874.50","20,353",262.7,"398,036","5,137.20"
HIV (other),Eastern Europe,2010,30-34 years,Female,"2,377",30.2,"128,177","1,626.90","7,485",95,"135,662","1,721.90"
HIV (other),Eastern Europe,2010,30-34 years,Both,"9,377",60,"505,860","3,237.10","27,838",178.1,"533,698","3,415.30"
HIV (other),Eastern Europe,2010,35-39 years,Male,"8,591",119.2,"421,303","5,846.30","26,991",374.6,"448,294","6,220.90"
HIV (other),Eastern Europe,2010,35-39 years,Female,"3,685",49.2,"180,624","2,412.80","12,391",165.5,"193,016","2,578.30"
HIV (other),Eastern Europe,2010,35-39 years,Both,"12,277",83.6,"601,927","4,096.80","39,383",268,"641,310","4,364.90"
HIV (other),Eastern Europe,2010,40-44 years,Male,"7,329",111.9,"323,542","4,938.80","17,742",270.8,"341,284","5,209.70"
HIV (other),Eastern Europe,2010,40-44 years,Female,"3,986",56.9,"175,892","2,509.30","11,806",168.4,"187,698","2,677.70"
HIV (other),Eastern Europe,2010,40-44 years,Both,"11,315",83.4,"499,434","3,683.00","29,548",217.9,"528,982","3,900.90"
HIV (other),Eastern Europe,2010,45-49 years,Male,"6,242",83.8,"245,669","3,297.80","12,306",165.2,"257,975","3,463.00"
HIV (other),Eastern Europe,2010,45-49 years,Female,"4,356",52,"171,302","2,046.20","10,729",128.2,"182,031","2,174.40"
HIV (other),Eastern Europe,2010,45-49 years,Both,"10,598",67,"416,971","2,635.50","23,035",145.6,"440,006","2,781.10"
HIV (other),Eastern Europe,2010,50-54 years,Male,"3,451",46.4,"119,607","1,610.00","7,286",98.1,"126,893","1,708.10"
HIV (other),Eastern Europe,2010,50-54 years,Female,"2,963",33.4,"102,493","1,154.30","6,451",72.6,"108,944","1,226.90"
HIV (other),Eastern Europe,2010,50-54 years,Both,"6,413",39.3,"222,100","1,361.90","13,737",84.2,"235,836","1,446.10"
HIV (other),Eastern Europe,2010,55-59 years,Male,"1,996",32.4,"60,017",975.2,"3,090",50.2,"63,107","1,025.40"
HIV (other),Eastern Europe,2010,55-59 years,Female,"1,905",23.9,"57,188",716.5,"3,433",43,"60,621",759.5
HIV (other),Eastern Europe,2010,55-59 years,Both,"3,901",27.6,"117,205",829.1,"6,523",46.1,"123,728",875.3
HIV (other),Eastern Europe,2010,60-64 years,Male,"1,334",29.9,"34,029",762,"2,646",59.2,"36,674",821.3
HIV (other),Eastern Europe,2010,60-64 years,Female,"1,205",19,"30,636",484.2,"2,192",34.6,"32,828",518.8
HIV (other),Eastern Europe,2010,60-64 years,Both,"2,538",23.5,"64,664",599.1,"4,838",44.8,"69,502",644
HIV (other),Eastern Europe,2010,65-69 years,Male,804,31.9,"16,968",674.1,"1,197",47.5,"18,165",721.6
HIV (other),Eastern Europe,2010,65-69 years,Female,710,16.7,"14,904",351.8,"1,064",25.1,"15,969",376.9
HIV (other),Eastern Europe,2010,65-69 years,Both,"1,513",22.4,"31,873",471.9,"2,261",33.5,"34,134",505.4
HIV (other),Eastern Europe,2010,70-74 years,Male,306,9.4,"5,167",158.9,324,10,"5,490",168.9
HIV (other),Eastern Europe,2010,70-74 years,Female,255,4.1,"4,279",68.4,263,4.2,"4,542",72.6
HIV (other),Eastern Europe,2010,70-74 years,Both,561,5.9,"9,446",99.4,587,6.2,"10,033",105.5
