cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Western sub-Saharan Africa,2005,0-6 days,Female,0,0,0,0,1,1.2,1,1.2
Tuberculosis,Western sub-Saharan Africa,2005,0-6 days,Both,0,0,0,0,4,1.8,4,1.8
Tuberculosis,Western sub-Saharan Africa,2005,7-27 days,Male,0,0,0,0,9,2.5,9,2.5
Tuberculosis,Western sub-Saharan Africa,2005,7-27 days,Female,0,0,0,0,4,1.1,4,1.1
Tuberculosis,Western sub-Saharan Africa,2005,7-27 days,Both,0,0,0,0,12,1.8,12,1.8
Tuberculosis,Western sub-Saharan Africa,2005,28-364 days,Male,"2,080",39.5,"178,263","3,387.60",124,2.4,"178,387","3,390.00"
Tuberculosis,Western sub-Saharan Africa,2005,28-364 days,Female,"2,723",53.7,"233,437","4,601.40",57,1.1,"233,494","4,602.60"
Tuberculosis,Western sub-Saharan Africa,2005,28-364 days,Both,"4,802",46.5,"411,700","3,983.40",181,1.7,"411,881","3,985.20"
Tuberculosis,Western sub-Saharan Africa,2005,1-4 years,Male,"2,748",13.8,"230,591","1,155.00","1,764",8.8,"232,355","1,163.80"
Tuberculosis,Western sub-Saharan Africa,2005,1-4 years,Female,"3,942",20.4,"330,727","1,713.60",829,4.3,"331,555","1,717.80"
Tuberculosis,Western sub-Saharan Africa,2005,1-4 years,Both,"6,690",17,"561,318","1,429.50","2,592",6.6,"563,910","1,436.10"
Tuberculosis,Western sub-Saharan Africa,2005,5-9 years,Male,606,2.9,"47,776",226.5,"4,424",21,"52,200",247.5
Tuberculosis,Western sub-Saharan Africa,2005,5-9 years,Female,529,2.6,"41,654",203.9,"2,225",10.9,"43,879",214.8
Tuberculosis,Western sub-Saharan Africa,2005,5-9 years,Both,"1,135",2.7,"89,430",215.4,"6,649",16,"96,079",231.4
Tuberculosis,Western sub-Saharan Africa,2005,10-14 years,Male,313,1.7,"23,073",126,"6,359",34.7,"29,432",160.8
Tuberculosis,Western sub-Saharan Africa,2005,10-14 years,Female,382,2.2,"28,235",159,"3,312",18.7,"31,547",177.7
Tuberculosis,Western sub-Saharan Africa,2005,10-14 years,Both,695,1.9,"51,308",142.3,"9,671",26.8,"60,979",169.1
Tuberculosis,Western sub-Saharan Africa,2005,15-19 years,Male,580,3.6,"39,796",247.6,"8,009",49.8,"47,805",297.4
Tuberculosis,Western sub-Saharan Africa,2005,15-19 years,Female,"1,059",6.8,"72,753",464.3,"4,351",27.8,"77,103",492.1
Tuberculosis,Western sub-Saharan Africa,2005,15-19 years,Both,"1,639",5.2,"112,549",354.5,"12,360",38.9,"124,909",393.5
Tuberculosis,Western sub-Saharan Africa,2005,20-24 years,Male,"1,539",11.1,"98,181",709.4,"9,463",68.4,"107,644",777.8
Tuberculosis,Western sub-Saharan Africa,2005,20-24 years,Female,"2,667",19.5,"170,158","1,246.70","5,170",37.9,"175,328","1,284.60"
Tuberculosis,Western sub-Saharan Africa,2005,20-24 years,Both,"4,205",15.3,"268,339",976.2,"14,633",53.2,"282,972","1,029.50"
Tuberculosis,Western sub-Saharan Africa,2005,25-29 years,Male,"2,718",23.4,"160,142","1,378.80","22,352",192.4,"182,494","1,571.30"
Tuberculosis,Western sub-Saharan Africa,2005,25-29 years,Female,"3,704",32.4,"218,160","1,905.60","11,575",101.1,"229,735","2,006.70"
Tuberculosis,Western sub-Saharan Africa,2005,25-29 years,Both,"6,422",27.8,"378,302","1,640.30","33,926",147.1,"412,229","1,787.40"
Tuberculosis,Western sub-Saharan Africa,2005,30-34 years,Male,"2,955",31.6,"159,434","1,705.10","26,141",279.6,"185,575","1,984.60"
Tuberculosis,Western sub-Saharan Africa,2005,30-34 years,Female,"3,254",35.5,"175,502","1,914.80","12,004",131,"187,506","2,045.70"
Tuberculosis,Western sub-Saharan Africa,2005,30-34 years,Both,"6,208",33.5,"334,937","1,808.90","38,145",206,"373,081","2,014.90"
Tuberculosis,Western sub-Saharan Africa,2005,35-39 years,Male,"2,858",38.7,"140,158","1,897.50","25,838",349.8,"165,996","2,247.30"
Tuberculosis,Western sub-Saharan Africa,2005,35-39 years,Female,"2,777",38,"136,228","1,861.50","11,928",163,"148,155","2,024.50"
Tuberculosis,Western sub-Saharan Africa,2005,35-39 years,Both,"5,636",38.3,"276,386","1,879.60","37,765",256.8,"314,151","2,136.40"
Tuberculosis,Western sub-Saharan Africa,2005,40-44 years,Male,"2,706",44.4,"119,493","1,960.20","24,144",396.1,"143,637","2,356.20"
Tuberculosis,Western sub-Saharan Africa,2005,40-44 years,Female,"2,234",36.7,"98,743","1,620.90","11,560",189.8,"110,303","1,810.70"
Tuberculosis,Western sub-Saharan Africa,2005,40-44 years,Both,"4,940",40.5,"218,236","1,790.60","35,704",292.9,"253,940","2,083.50"
Tuberculosis,Western sub-Saharan Africa,2005,45-49 years,Male,"2,791",56.2,"109,859","2,212.30","23,864",480.6,"133,723","2,692.90"
Tuberculosis,Western sub-Saharan Africa,2005,45-49 years,Female,"2,310",45.3,"90,944","1,784.00","11,513",225.8,"102,456","2,009.80"
