cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Southern sub-Saharan Africa,1990,All ages,Female,"6,790",25.5,"274,280","1,031.20","29,220",109.9,"303,499","1,141.00"
Tuberculosis,Southern sub-Saharan Africa,1990,All ages,Both,"24,489",46.6,"939,623","1,786.20","108,656",206.6,"1,048,279","1,992.80"
Tuberculosis,Southern sub-Saharan Africa,2005,0-6 days,Male,0,0,0,0,1,4.5,1,4.5
Tuberculosis,Southern sub-Saharan Africa,2005,0-6 days,Female,0,0,0,0,0,1.3,0,1.3
Tuberculosis,Southern sub-Saharan Africa,2005,0-6 days,Both,0,0,0,0,1,2.9,1,2.9
Tuberculosis,Southern sub-Saharan Africa,2005,7-27 days,Male,0,0,0,0,2,4.4,2,4.4
Tuberculosis,Southern sub-Saharan Africa,2005,7-27 days,Female,0,0,0,0,1,1.3,1,1.3
Tuberculosis,Southern sub-Saharan Africa,2005,7-27 days,Both,0,0,0,0,3,2.9,3,2.9
Tuberculosis,Southern sub-Saharan Africa,2005,28-364 days,Male,154,20.4,"13,191","1,751.70",31,4.1,"13,222","1,755.80"
Tuberculosis,Southern sub-Saharan Africa,2005,28-364 days,Female,74,10,"6,319",857,9,1.3,"6,329",858.3
Tuberculosis,Southern sub-Saharan Africa,2005,28-364 days,Both,227,15.2,"19,510","1,309.10",40,2.7,"19,551","1,311.80"
Tuberculosis,Southern sub-Saharan Africa,2005,1-4 years,Male,271,8.5,"22,740",711,594,18.6,"23,334",729.5
Tuberculosis,Southern sub-Saharan Africa,2005,1-4 years,Female,195,6.2,"16,337",520.1,188,6,"16,525",526.1
Tuberculosis,Southern sub-Saharan Africa,2005,1-4 years,Both,466,7.3,"39,077",616.4,782,12.3,"39,859",628.7
Tuberculosis,Southern sub-Saharan Africa,2005,5-9 years,Male,93,2.4,"7,300",192.2,"1,615",42.5,"8,915",234.7
Tuberculosis,Southern sub-Saharan Africa,2005,5-9 years,Female,94,2.5,"7,425",197.2,573,15.2,"7,998",212.5
Tuberculosis,Southern sub-Saharan Africa,2005,5-9 years,Both,187,2.5,"14,726",194.7,"2,188",28.9,"16,913",223.6
Tuberculosis,Southern sub-Saharan Africa,2005,10-14 years,Male,99,2.6,"7,312",192,"2,525",66.3,"9,836",258.3
Tuberculosis,Southern sub-Saharan Africa,2005,10-14 years,Female,130,3.4,"9,551",252.5,976,25.8,"10,527",278.3
Tuberculosis,Southern sub-Saharan Africa,2005,10-14 years,Both,229,3,"16,863",222.2,"3,501",46.1,"20,363",268.3
Tuberculosis,Southern sub-Saharan Africa,2005,15-19 years,Male,555,14.7,"38,047","1,007.00","3,298",87.3,"41,345","1,094.30"
Tuberculosis,Southern sub-Saharan Africa,2005,15-19 years,Female,718,19.1,"49,316","1,309.20","1,399",37.1,"50,715","1,346.30"
Tuberculosis,Southern sub-Saharan Africa,2005,15-19 years,Both,"1,272",16.9,"87,364","1,157.90","4,696",62.2,"92,060","1,220.10"
Tuberculosis,Southern sub-Saharan Africa,2005,20-24 years,Male,"1,738",49.3,"110,864","3,146.30","4,043",114.7,"114,908","3,261.10"
Tuberculosis,Southern sub-Saharan Africa,2005,20-24 years,Female,"1,820",52,"116,110","3,320.80","1,720",49.2,"117,830","3,370.00"
Tuberculosis,Southern sub-Saharan Africa,2005,20-24 years,Both,"3,557",50.7,"226,975","3,233.20","5,763",82.1,"232,738","3,315.30"
Tuberculosis,Southern sub-Saharan Africa,2005,25-29 years,Male,"3,089",102.2,"181,955","6,020.30","10,116",334.7,"192,071","6,355.00"
Tuberculosis,Southern sub-Saharan Africa,2005,25-29 years,Female,"1,640",56.5,"96,559","3,325.70","3,647",125.6,"100,207","3,451.30"
Tuberculosis,Southern sub-Saharan Africa,2005,25-29 years,Both,"4,729",79.8,"278,514","4,700.00","13,763",232.3,"292,277","4,932.30"
Tuberculosis,Southern sub-Saharan Africa,2005,30-34 years,Male,"3,136",126.2,"169,152","6,803.60","13,211",531.4,"182,363","7,334.90"
Tuberculosis,Southern sub-Saharan Africa,2005,30-34 years,Female,"1,234",52.4,"66,511","2,822.80","4,030",171,"70,541","2,993.80"
Tuberculosis,Southern sub-Saharan Africa,2005,30-34 years,Both,"4,371",90.3,"235,663","4,866.60","17,241",356,"252,904","5,222.60"
Tuberculosis,Southern sub-Saharan Africa,2005,35-39 years,Male,"2,428",121.9,"118,947","5,973.20","12,975",651.5,"131,921","6,624.70"
Tuberculosis,Southern sub-Saharan Africa,2005,35-39 years,Female,981,49.3,"48,053","2,413.90","4,011",201.5,"52,064","2,615.40"
Tuberculosis,Southern sub-Saharan Africa,2005,35-39 years,Both,"3,408",85.6,"167,000","4,193.80","16,986",426.6,"183,985","4,620.40"
Tuberculosis,Southern sub-Saharan Africa,2005,40-44 years,Male,"1,976",119.7,"87,174","5,280.30","12,851",778.4,"100,025","6,058.60"
Tuberculosis,Southern sub-Saharan Africa,2005,40-44 years,Female,756,43.1,"33,372","1,903.20","4,112",234.5,"37,484","2,137.80"
Tuberculosis,Southern sub-Saharan Africa,2005,40-44 years,Both,"2,732",80.2,"120,546","3,540.90","16,963",498.3,"137,509","4,039.20"
Tuberculosis,Southern sub-Saharan Africa,2005,45-49 years,Male,"2,053",144.2,"80,717","5,669.60","12,761",896.3,"93,478","6,565.90"
Tuberculosis,Southern sub-Saharan Africa,2005,45-49 years,Female,664,41.5,"26,128","1,631.40","4,109",256.6,"30,237","1,888.00"
Tuberculosis,Southern sub-Saharan Africa,2005,45-49 years,Both,"2,718",89.8,"106,845","3,531.80","16,870",557.6,"123,715","4,089.50"
Tuberculosis,Southern sub-Saharan Africa,2005,50-54 years,Male,"2,051",171.7,"71,023","5,946.00","7,026",588.3,"78,050","6,534.30"
Tuberculosis,Southern sub-Saharan Africa,2005,50-54 years,Female,456,33.2,"15,798","1,149.10","2,832",206,"18,631","1,355.10"
Tuberculosis,Southern sub-Saharan Africa,2005,50-54 years,Both,"2,508",97.6,"86,822","3,379.20","9,859",383.7,"96,680","3,762.90"
Tuberculosis,Southern sub-Saharan Africa,2005,55-59 years,Male,"1,698",186,"50,944","5,581.60","6,944",760.8,"57,888","6,342.30"
Tuberculosis,Southern sub-Saharan Africa,2005,55-59 years,Female,588,55.8,"17,622","1,672.50","2,824",268,"20,446","1,940.50"
Tuberculosis,Southern sub-Saharan Africa,2005,55-59 years,Both,"2,286",116.2,"68,566","3,486.90","9,768",496.7,"78,334","3,983.70"
Tuberculosis,Southern sub-Saharan Africa,2005,60-64 years,Male,"1,645",231.6,"41,920","5,904.10","3,004",423.1,"44,925","6,327.30"
Tuberculosis,Southern sub-Saharan Africa,2005,60-64 years,Female,608,71,"15,470","1,806.00","1,542",180,"17,012","1,986.10"
Tuberculosis,Southern sub-Saharan Africa,2005,60-64 years,Both,"2,253",143.8,"57,391","3,663.40","4,546",290.2,"61,937","3,953.60"
Tuberculosis,Southern sub-Saharan Africa,2005,65-69 years,Male,"1,594",324.3,"33,595","6,836.20","2,947",599.6,"36,542","7,435.80"
Tuberculosis,Southern sub-Saharan Africa,2005,65-69 years,Female,"1,066",165.5,"22,396","3,478.90","1,514",235.1,"23,910","3,714.10"
Tuberculosis,Southern sub-Saharan Africa,2005,65-69 years,Both,"2,659",234.3,"55,991","4,932.30","4,460",392.9,"60,452","5,325.20"
Tuberculosis,Southern sub-Saharan Africa,2005,70-74 years,Male,"1,410",448.2,"23,774","7,558.90",981,311.9,"24,755","7,870.80"
Tuberculosis,Southern sub-Saharan Africa,2005,70-74 years,Female,689,152.3,"11,578","2,559.80",583,128.9,"12,161","2,688.70"
Tuberculosis,Southern sub-Saharan Africa,2005,70-74 years,Both,"2,099",273.7,"35,353","4,610.20","1,564",203.9,"36,916","4,814.20"
Tuberculosis,Southern sub-Saharan Africa,2005,75-79 years,Male,934,536,"12,083","6,934.40",955,548,"13,038","7,482.40"
Tuberculosis,Southern sub-Saharan Africa,2005,75-79 years,Female,508,181.3,"6,553","2,337.60",571,203.7,"7,124","2,541.30"
Tuberculosis,Southern sub-Saharan Africa,2005,75-79 years,Both,"1,442",317.3,"18,636","4,099.60","1,526",335.7,"20,162","4,435.20"
Tuberculosis,Southern sub-Saharan Africa,2005,80+ years,Male,804,736.9,"5,994","5,496.40",215,197.3,"6,210","5,693.80"
Tuberculosis,Southern sub-Saharan Africa,2005,80+ years,Female,565,240.7,"3,956","1,685.90",147,62.5,"4,103","1,748.50"
Tuberculosis,Southern sub-Saharan Africa,2005,80+ years,Both,"1,368",398.1,"9,951","2,895.10",362,105.3,"10,313","3,000.40"
Tuberculosis,Southern sub-Saharan Africa,2005,All ages,Male,"25,726",77,"1,076,735","3,223.30","96,093",287.7,"1,172,828","3,511.00"
Tuberculosis,Southern sub-Saharan Africa,2005,All ages,Female,"12,784",37.3,"569,056","1,661.40","34,789",101.6,"603,845","1,762.90"
Tuberculosis,Southern sub-Saharan Africa,2005,All ages,Both,"38,510",56.9,"1,645,791","2,432.60","130,882",193.4,"1,776,673","2,626.00"
Tuberculosis,Southern sub-Saharan Africa,2010,0-6 days,Male,0,0,0,0,1,4.8,1,4.8
Tuberculosis,Southern sub-Saharan Africa,2010,0-6 days,Female,0,0,0,0,0,1.3,0,1.3
Tuberculosis,Southern sub-Saharan Africa,2010,0-6 days,Both,0,0,0,0,1,3.1,1,3.1
Tuberculosis,Southern sub-Saharan Africa,2010,7-27 days,Male,0,0,0,0,2,4.7,2,4.7
Tuberculosis,Southern sub-Saharan Africa,2010,7-27 days,Female,0,0,0,0,1,1.4,1,1.4
Tuberculosis,Southern sub-Saharan Africa,2010,7-27 days,Both,0,0,0,0,3,3.1,3,3.1
Tuberculosis,Southern sub-Saharan Africa,2010,28-364 days,Male,191,25.9,"16,434","2,222.80",35,4.7,"16,468","2,227.50"
Tuberculosis,Southern sub-Saharan Africa,2010,28-364 days,Female,93,12.8,"7,981","1,102.60",9,1.3,"7,991","1,103.90"
Tuberculosis,Southern sub-Saharan Africa,2010,28-364 days,Both,284,19.4,"24,415","1,668.60",44,3,"24,459","1,671.60"
Tuberculosis,Southern sub-Saharan Africa,2010,1-4 years,Male,294,9.3,"24,645",784.4,642,20.4,"25,287",804.8
Tuberculosis,Southern sub-Saharan Africa,2010,1-4 years,Female,199,6.4,"16,654",539.7,185,6,"16,839",545.7
Tuberculosis,Southern sub-Saharan Africa,2010,1-4 years,Both,492,7.9,"41,298",663.1,827,13.3,"42,125",676.4
Tuberculosis,Southern sub-Saharan Africa,2010,5-9 years,Male,66,1.7,"5,174",135.6,"1,795",47,"6,968",182.6
Tuberculosis,Southern sub-Saharan Africa,2010,5-9 years,Female,67,1.8,"5,296",139.9,588,15.5,"5,885",155.5
Tuberculosis,Southern sub-Saharan Africa,2010,5-9 years,Both,133,1.7,"10,470",137.8,"2,383",31.4,"12,853",169.1
Tuberculosis,Southern sub-Saharan Africa,2010,10-14 years,Male,53,1.4,"3,865",103.2,"2,744",73.3,"6,609",176.4
Tuberculosis,Southern sub-Saharan Africa,2010,10-14 years,Female,69,1.9,"5,078",136.4,991,26.6,"6,069",163.1
Tuberculosis,Southern sub-Saharan Africa,2010,10-14 years,Both,121,1.6,"8,944",119.8,"3,734",50,"12,678",169.8
Tuberculosis,Southern sub-Saharan Africa,2010,15-19 years,Male,378,10.1,"25,943",689.9,"3,668",97.5,"29,610",787.4
Tuberculosis,Southern sub-Saharan Africa,2010,15-19 years,Female,425,11.3,"29,217",779.7,"1,443",38.5,"30,660",818.2
Tuberculosis,Southern sub-Saharan Africa,2010,15-19 years,Both,803,10.7,"55,159",734.7,"5,111",68.1,"60,271",802.8
